"b0","b1","SSR"
0.54,-0.99,4.52032242385831
0.55,-0.99,4.5283530886102
0.56,-0.99,4.53649978728869
0.57,-0.99,4.54476205326206
0.58,-0.99,4.55313940766405
0.59,-0.99,4.5616313596068
0.6,-0.99,4.57023740639737
0.61,-0.99,4.57895703375762
0.62,-0.99,4.58778971604744
0.63,-0.99,4.59673491649123
0.64,-0.99,4.6057920874076
0.65,-0.99,4.61496067044203
0.66,-0.99,4.62424009680257
0.67,-0.99,4.63362978749841
0.68,-0.99,4.64312915358123
0.69,-0.99,4.65273759638928
0.7,-0.99,4.66245450779397
0.71,-0.99,4.67227927044908
0.72,-0.99,4.6822112580423
0.73,-0.99,4.69224983554908
0.74,-0.99,4.70239435948879
0.75,-0.99,4.71264417818289
0.76,-0.99,4.72299863201519
0.77,-0.99,4.73345705369401
0.78,-0.99,4.74401876851618
0.79,-0.99,4.7546830946328
0.8,-0.99,4.76544934331655
0.81,-0.99,4.77631681923063
0.82,-0.99,4.78728482069906
0.83,-0.99,4.79835263997837
0.84,-0.99,4.80951956353045
0.85,-0.99,4.82078487229662
0.86,-0.99,4.83214784197265
0.87,-0.99,4.84360774328477
0.88,-0.99,4.85516384226644
0.89,-0.99,4.86681540053594
0.9,-0.99,4.87856167557444
0.91,-0.99,4.89040192100473
0.92,-0.99,4.90233538687027
0.93,-0.99,4.91436131991455
0.94,-0.99,4.9264789638607
0.95,-0.99,4.93868755969117
0.96,-0.99,4.95098634592734
0.97,-0.99,4.96337455890916
0.98,-0.99,4.97585143307436
0.99,-0.99,4.98841620123753
1,-0.99,5.00106809486861
-1,-0.98,4.59189982379189
-0.99,-0.98,4.58546671177794
-0.98,-0.98,4.57906319985569
-0.97,-0.98,4.57269028727955
-0.96,-0.98,4.56634897901775
-0.95,-0.98,4.56004028557428
-0.94,-0.98,4.55376522280685
-0.93,-0.98,4.54752481174099
-0.92,-0.98,4.5413200783802
-0.91,-0.98,4.53515205351238
-0.9,-0.98,4.52902177251237
-0.89,-0.98,4.52293027514085
-0.88,-0.98,4.51687860533949
-0.87,-0.98,4.51086781102256
-0.86,-0.98,4.50489894386487
-0.85,-0.98,4.4989730590863
-0.84,-0.98,4.49309121523284
-0.83,-0.98,4.48725447395427
-0.82,-0.98,4.48146389977852
-0.81,-0.98,4.47572055988284
-0.8,-0.98,4.47002552386177
-0.79,-0.98,4.46437986349207
-0.78,-0.98,4.45878465249462
-0.77,-0.98,4.45324096629347
-0.76,-0.98,4.44774988177199
-0.75,-0.98,4.44231247702635
-0.74,-0.98,4.43692983111635
-0.73,-0.98,4.43160302381365
-0.72,-0.98,4.42633313534768
-0.71,-0.98,4.42112124614905
-0.7,-0.98,4.41596843659086
-0.69,-0.98,4.41087578672776
-0.68,-0.98,4.40584437603309
-0.67,-0.98,4.40087528313401
-0.66,-0.98,4.39596958554488
-0.65,-0.98,4.39112835939894
-0.64,-0.98,4.38635267917844
-0.63,-0.98,4.38164361744327
-0.62,-0.98,4.37700224455831
-0.61,-0.98,4.37242962841954
-0.6,-0.98,4.36792683417911
-0.59,-0.98,4.36349492396939
-0.58,-0.98,4.35913495662627
-0.57,-0.98,4.35484798741172
-0.56,-0.98,4.35063506773577
-0.55,-0.98,4.34649724487812
-0.54,-0.98,4.3424355617094
-0.53,-0.98,4.33845105641231
-0.52,-0.98,4.33454476220267
-0.51,-0.98,4.33071770705065
-0.5,-0.98,4.32697091340225
-0.49,-0.98,4.3233053979011
-0.48,-0.98,4.31972217111088
-0.47,-0.98,4.31622223723834
-0.46,-0.98,4.31280659385715
-0.45,-0.98,4.30947623163276
-0.44,-0.98,4.30623213404823
-0.43,-0.98,4.30307527713141
-0.42,-0.98,4.30000662918345
-0.41,-0.98,4.2970271505088
-0.4,-0.98,4.2941377931469
-0.39,-0.98,4.29133950060567
-0.38,-0.98,4.2886332075969
-0.37,-0.98,4.28601983977377
-0.36,-0.98,4.2835003134705
-0.35,-0.98,4.28107553544445
-0.34,-0.98,4.27874640262062
-0.33,-0.98,4.27651380183884
-0.32,-0.98,4.27437860960367
-0.31,-0.98,4.27234169183718
-0.3,-0.98,4.27040390363484
-0.29,-0.98,4.26856608902442
-0.28,-0.98,4.26682908072828
-0.27,-0.98,4.26519369992903
-0.26,-0.98,4.26366075603871
-0.25,-0.98,4.26223104647162
-0.24,-0.98,4.26090535642092
-0.23,-0.98,4.25968445863915
-0.22,-0.98,4.25856911322274
-0.21,-0.98,4.25756006740059
-0.2,-0.98,4.25665805532697
-0.19,-0.98,4.2558637978787
-0.18,-0.98,4.25517800245679
-0.17,-0.98,4.25460136279261
-0.16,-0.98,4.25413455875877
-0.15,-0.98,4.25377825618468
-0.14,-0.98,4.25353310667698
-0.13,-0.98,4.2533997474449
-0.12,-0.98,4.25337880113067
-0.11,-0.98,4.25347087564499
-0.1,-0.98,4.25367656400774
-0.09,-0.98,4.25399644419392
-0.08,-0.98,4.25443107898497
-0.07,-0.98,4.25498101582548
-0.0599999999999999,-0.98,4.25564678668545
-0.0499999999999999,-0.98,4.25642890792799
-0.04,-0.98,4.25732788018279
-0.03,-0.98,4.25834418822514
-0.02,-0.98,4.25947830086074
-0.01,-0.98,4.26073067081633
0,-0.98,4.26210173463606
0.01,-0.98,4.26359191258384
0.02,-0.98,4.26520160855155
0.03,-0.98,4.26693120997324
0.04,-0.98,4.26878108774533
0.05,-0.98,4.27075159615281
0.0600000000000001,-0.98,4.27284307280153
0.0700000000000001,-0.98,4.27505583855653
0.0800000000000001,-0.98,4.27739019748654
0.0900000000000001,-0.98,4.27984643681451
0.1,-0.98,4.28242482687432
0.11,-0.98,4.28512562107367
0.12,-0.98,4.28794905586306
0.13,-0.98,4.29089535071094
0.14,-0.98,4.29396470808502
0.15,-0.98,4.29715731343977
0.16,-0.98,4.30047333521002
0.17,-0.98,4.30391292481068
0.18,-0.98,4.30747621664266
0.19,-0.98,4.31116332810486
0.2,-0.98,4.31497435961222
0.21,-0.98,4.3189093946199
0.22,-0.98,4.32296849965347
0.23,-0.98,4.32715172434515
0.24,-0.98,4.33145910147599
0.25,-0.98,4.33589064702405
0.26,-0.98,4.3404463602185
0.27,-0.98,4.34512622359959
0.28,-0.98,4.34993020308445
0.29,-0.98,4.3548582480387
0.3,-0.98,4.35991029135387
0.31,-0.98,4.36508624953039
0.32,-0.98,4.37038602276641
0.33,-0.98,4.37580949505206
0.34,-0.98,4.38135653426936
0.35,-0.98,4.38702699229759
0.36,-0.98,4.39282070512411
0.37,-0.98,4.39873749296048
0.38,-0.98,4.404777160364
0.39,-0.98,4.4109394963644
0.4,-0.98,4.41722427459574
0.41,-0.98,4.42363125343342
0.42,-0.98,4.43016017613625
0.43,-0.98,4.43681077099341
0.44,-0.98,4.44358275147641
0.45,-0.98,4.45047581639575
0.46,-0.98,4.45748965006243
0.47,-0.98,4.46462392245405
0.48,-0.98,4.47187828938555
0.49,-0.98,4.47925239268439
0.5,-0.98,4.48674586037019
0.51,-0.98,4.49435830683876
0.52,-0.98,4.50208933305028
0.53,-0.98,4.50993852672172
0.54,-0.98,4.51790546252336
0.55,-0.98,4.52598970227927
0.56,-0.98,4.53419079517171
0.57,-0.98,4.54250827794936
0.58,-0.98,4.55094167513929
0.59,-0.98,4.55949049926258
0.6,-0.98,4.56815425105341
0.61,-0.98,4.57693241968178
0.62,-0.98,4.58582448297939
0.63,-0.98,4.59482990766897
0.64,-0.98,4.60394814959667
0.65,-0.98,4.6131786539676
0.66,-0.98,4.62252085558434
0.67,-0.98,4.6319741790883
0.68,-0.98,4.64153803920399
0.69,-0.98,4.65121184098582
0.7,-0.98,4.6609949800677
0.71,-0.98,4.67088684291491
0.72,-0.98,4.68088680707861
0.73,-0.98,4.69099424145249
0.74,-0.98,4.70120850653166
0.75,-0.98,4.71152895467366
0.76,-0.98,4.72195493036153
0.77,-0.98,4.73248577046859
0.78,-0.98,4.74312080452528
0.79,-0.98,4.75385935498744
0.8,-0.98,4.76470073750636
0.81,-0.98,4.77564426120025
0.82,-0.98,4.78668922892706
0.83,-0.98,4.79783493755866
0.84,-0.98,4.8090806782561
0.85,-0.98,4.82042573674604
0.86,-0.98,4.83186939359803
0.87,-0.98,4.84341092450271
0.88,-0.98,4.85504960055079
0.89,-0.98,4.86678468851258
0.9,-0.98,4.87861545111809
0.91,-0.98,4.89054114733761
0.92,-0.98,4.90256103266252
0.93,-0.98,4.91467435938632
0.94,-0.98,4.92688037688582
0.95,-0.98,4.93917833190222
0.96,-0.98,4.95156746882215
0.97,-0.98,4.96404702995839
0.98,-0.98,4.97661625583032
0.99,-0.98,4.98927438544383
1,-0.98,5.00202065657074
-1,-0.97,4.58828236778757
-0.99,-0.97,4.5818311866892
-0.98,-0.97,4.57540969118987
-0.97,-0.97,4.56901888440101
-0.96,-0.97,4.56265977519748
-0.95,-0.97,4.55633337803941
-0.94,-0.97,4.55004071279005
-0.93,-0.97,4.54378280452974
-0.92,-0.97,4.53756068336591
-0.91,-0.97,4.53137538423932
-0.9,-0.97,4.52522794672643
-0.89,-0.97,4.51911941483808
-0.88,-0.97,4.51305083681445
-0.87,-0.97,4.50702326491632
-0.86,-0.97,4.50103775521286
-0.85,-0.97,4.49509536736577
-0.84,-0.97,4.48919716441003
-0.83,-0.97,4.48334421253128
-0.82,-0.97,4.47753758083978
-0.81,-0.97,4.47177834114121
-0.8,-0.97,4.46606756770422
-0.79,-0.97,4.46040633702498
-0.78,-0.97,4.45479572758858
-0.77,-0.97,4.44923681962761
-0.76,-0.97,4.44373069487787
-0.75,-0.97,4.43827843633126
-0.74,-0.97,4.43288112798611
-0.73,-0.97,4.42753985459486
-0.72,-0.97,4.42225570140931
-0.71,-0.97,4.4170297539235
-0.7,-0.97,4.41186309761434
-0.69,-0.97,4.40675681768001
-0.68,-0.97,4.40171199877642
-0.67,-0.97,4.39672972475166
-0.66,-0.97,4.39181107837863
-0.65,-0.97,4.38695714108595
-0.64,-0.97,4.38216899268733
-0.63,-0.97,4.37744771110941
-0.62,-0.97,4.37279437211827
-0.61,-0.97,4.36821004904471
-0.6,-0.97,4.36369581250843
-0.59,-0.97,4.35925273014121
-0.58,-0.97,4.35488186630929
-0.57,-0.97,4.35058428183497
-0.56,-0.97,4.34636103371768
-0.55,-0.97,4.34221317485459
-0.54,-0.97,4.33814175376085
-0.53,-0.97,4.33414781428972
-0.52,-0.97,4.3302323953526
-0.51,-0.97,4.32639653063919
-0.5,-0.97,4.32264124833788
-0.49,-0.97,4.31896757085644
-0.48,-0.97,4.31537651454336
-0.47,-0.97,4.3118690894097
-0.46,-0.97,4.30844629885182
-0.45,-0.97,4.30510913937502
-0.44,-0.97,4.30185860031823
-0.43,-0.97,4.29869566357999
-0.42,-0.97,4.2956213033457
-0.41,-0.97,4.29263648581646
-0.4,-0.97,4.28974216893944
-0.39,-0.97,4.28693930214017
-0.38,-0.97,4.28422882605666
-0.37,-0.97,4.2816116722756
-0.36,-0.97,4.27908876307077
-0.35,-0.97,4.27666101114382
-0.34,-0.97,4.2743293193675
-0.33,-0.97,4.27209458053146
-0.32,-0.97,4.26995767709093
-0.31,-0.97,4.26791948091813
-0.3,-0.97,4.26598085305681
-0.29,-0.97,4.26414264347988
-0.28,-0.97,4.26240569085035
-0.27,-0.97,4.26077082228563
-0.26,-0.97,4.2592388531254
-0.25,-0.97,4.25781058670314
-0.24,-0.97,4.25648681412139
-0.23,-0.97,4.25526831403091
-0.22,-0.97,4.25415585241394
-0.21,-0.97,4.25315018237144
-0.2,-0.97,4.2522520439147
-0.19,-0.97,4.25146216376124
-0.18,-0.97,4.25078125513515
-0.17,-0.97,4.25021001757204
-0.16,-0.97,4.24974913672862
-0.15,-0.97,4.24939928419707
-0.14,-0.97,4.24916111732422
-0.13,-0.97,4.24903527903576
-0.12,-0.97,4.24902239766541
-0.11,-0.97,4.24912308678928
-0.1,-0.97,4.24933794506544
-0.09,-0.97,4.24966755607874
-0.08,-0.97,4.25011248819106
-0.07,-0.97,4.25067329439696
-0.0599999999999999,-0.97,4.25135051218491
-0.0499999999999999,-0.97,4.25214466340402
-0.04,-0.97,4.25305625413651
-0.03,-0.97,4.25408577457585
-0.02,-0.97,4.25523369891066
-0.01,-0.97,4.25650048521444
0,-0.97,4.2578865753412
0.01,-0.97,4.25939239482698
0.02,-0.97,4.26101835279738
0.03,-0.97,4.26276484188099
0.04,-0.97,4.26463223812902
0.05,-0.97,4.26662090094085
0.0600000000000001,-0.97,4.2687311729958
0.0700000000000001,-0.97,4.27096338019094
0.0800000000000001,-0.97,4.27331783158512
0.0900000000000001,-0.97,4.27579481934914
0.1,-0.97,4.2783946187221
0.11,-0.97,4.28111748797397
0.12,-0.97,4.28396366837434
0.13,-0.97,4.28693338416741
0.14,-0.97,4.29002684255318
0.15,-0.97,4.29324423367484
0.16,-0.97,4.29658573061241
0.17,-0.97,4.30005148938251
