"b0","b1","SSR"
-8.1,-0.14,1172.37574359552
-8,-0.14,1142.18211991758
-7.9,-0.14,1112.38849623964
-7.8,-0.14,1082.99487256169
-7.7,-0.14,1054.00124888375
-7.6,-0.14,1025.40762520581
-7.5,-0.14,997.214001527865
-7.4,-0.14,969.420377849922
-7.3,-0.14,942.02675417198
-7.2,-0.14,915.033130494037
-7.1,-0.14,888.439506816094
-7,-0.14,862.245883138152
-6.9,-0.14,836.452259460209
-6.8,-0.14,811.058635782267
-6.7,-0.14,786.065012104324
-6.6,-0.14,761.471388426381
-6.5,-0.14,737.277764748439
-6.4,-0.14,713.484141070496
-6.3,-0.14,690.090517392554
-6.2,-0.14,667.096893714611
-6.1,-0.14,644.503270036668
-6,-0.14,622.309646358726
-5.9,-0.14,600.516022680783
-5.8,-0.14,579.122399002841
-5.7,-0.14,558.128775324898
-5.6,-0.14,537.535151646955
-5.5,-0.14,517.341527969013
-5.4,-0.14,497.54790429107
-5.3,-0.14,478.154280613128
-5.2,-0.14,459.160656935185
-5.1,-0.14,440.567033257243
-5,-0.14,422.3734095793
-4.9,-0.14,404.579785901357
-4.8,-0.14,387.186162223415
-4.7,-0.14,370.192538545472
-4.6,-0.14,353.59891486753
-4.5,-0.14,337.405291189587
-4.4,-0.14,321.611667511644
-4.3,-0.14,306.218043833702
-4.2,-0.14,291.224420155759
-4.1,-0.14,276.630796477817
-4,-0.14,262.437172799874
-3.9,-0.14,248.643549121931
-3.8,-0.14,235.249925443989
-3.7,-0.14,222.256301766046
-3.6,-0.14,209.662678088104
-3.5,-0.14,197.469054410161
-3.4,-0.14,185.675430732218
-3.3,-0.14,174.281807054276
-3.2,-0.14,163.288183376333
-3.1,-0.14,152.694559698391
-3,-0.14,142.500936020448
-2.9,-0.14,132.707312342505
-2.8,-0.14,123.313688664563
-2.7,-0.14,114.32006498662
-2.6,-0.14,105.726441308678
-2.5,-0.14,97.5328176307351
-2.4,-0.14,89.7391939527925
-2.3,-0.14,82.3455702748499
-2.2,-0.14,75.3519465969073
-2.1,-0.14,68.7583229189647
-2,-0.14,62.5646992410221
-1.9,-0.14,56.7710755630796
-1.8,-0.14,51.3774518851369
-1.7,-0.14,46.3838282071943
-1.6,-0.14,41.7902045292517
-1.5,-0.14,37.5965808513092
-1.4,-0.14,33.8029571733666
-1.3,-0.14,30.4093334954239
-1.2,-0.14,27.4157098174813
-1.1,-0.14,24.8220861395388
-1,-0.14,22.6284624615962
-0.9,-0.14,20.8348387836536
-0.799999999999999,-0.14,19.441215105711
-0.699999999999999,-0.14,18.4475914277684
-0.6,-0.14,17.8539677498258
-0.5,-0.14,17.6603440718832
-0.399999999999999,-0.14,17.8667203939406
-0.299999999999999,-0.14,18.473096715998
-0.199999999999999,-0.14,19.4794730380554
-0.0999999999999996,-0.14,20.8858493601128
0,-0.14,22.6922256821702
0.100000000000001,-0.14,24.8986020042277
0.200000000000001,-0.14,27.5049783262851
0.300000000000001,-0.14,30.5113546483425
0.4,-0.14,33.9177309703998
0.5,-0.14,37.7241072924572
0.600000000000001,-0.14,41.9304836145147
0.700000000000001,-0.14,46.5368599365721
0.800000000000001,-0.14,51.5432362586295
0.9,-0.14,56.9496125806869
1,-0.14,62.7559889027443
1.1,-0.14,68.9623652248018
1.2,-0.14,75.5687415468591
1.3,-0.14,82.5751178689165
1.4,-0.14,89.9814941909739
1.5,-0.14,97.7878705130313
1.6,-0.14,105.994246835089
1.7,-0.14,114.600623157146
1.8,-0.14,123.606999479204
1.9,-0.14,133.013375801261
2,-0.14,142.819752123318
2.1,-0.14,153.026128445376
2.2,-0.14,163.632504767433
2.3,-0.14,174.638881089491
2.4,-0.14,186.045257411548
2.5,-0.14,197.851633733605
2.6,-0.14,210.058010055663
2.7,-0.14,222.66438637772
2.8,-0.14,235.670762699778
2.9,-0.14,249.077139021835
3,-0.14,262.883515343892
3.1,-0.14,277.08989166595
3.2,-0.14,291.696267988007
3.3,-0.14,306.702644310065
3.4,-0.14,322.109020632122
3.5,-0.14,337.915396954179
3.6,-0.14,354.121773276237
3.7,-0.14,370.728149598294
3.8,-0.14,387.734525920352
3.9,-0.14,405.140902242409
4,-0.14,422.947278564466
4.1,-0.14,441.153654886524
4.2,-0.14,459.760031208581
4.3,-0.14,478.766407530639
4.4,-0.14,498.172783852696
4.5,-0.14,517.979160174753
4.6,-0.14,538.185536496811
4.7,-0.14,558.791912818868
4.8,-0.14,579.798289140926
4.9,-0.14,601.204665462983
5,-0.14,623.01104178504
5.1,-0.14,645.217418107098
5.2,-0.14,667.823794429155
5.3,-0.14,690.830170751213
5.4,-0.14,714.23654707327
5.5,-0.14,738.042923395327
5.6,-0.14,762.249299717385
5.7,-0.14,786.855676039443
5.8,-0.14,811.8620523615
5.9,-0.14,837.268428683557
6,-0.14,863.074805005615
6.1,-0.14,889.281181327672
6.2,-0.14,915.887557649729
6.3,-0.14,942.893933971787
6.4,-0.14,970.300310293845
6.5,-0.14,998.106686615901
6.6,-0.14,1026.31306293796
6.7,-0.14,1054.91943926002
6.8,-0.14,1083.92581558207
6.9,-0.14,1113.33219190413
7,-0.14,1143.13856822619
7.1,-0.14,1173.34494454825
7.2,-0.14,1203.9513208703
7.3,-0.14,1234.95769719236
7.4,-0.14,1266.36407351442
7.5,-0.14,1298.17044983648
7.6,-0.14,1330.37682615853
7.7,-0.14,1362.98320248059
7.8,-0.14,1395.98957880265
7.9,-0.14,1429.39595512471
8,-0.14,1463.20233144676
8.1,-0.14,1497.40870776882
8.2,-0.14,1532.01508409088
8.3,-0.14,1567.02146041293
8.4,-0.14,1602.42783673499
8.5,-0.14,1638.23421305705
8.6,-0.14,1674.44058937911
8.7,-0.14,1711.04696570116
8.8,-0.14,1748.05334202322
8.9,-0.14,1785.45971834528
9,-0.14,1823.26609466734
9.1,-0.14,1861.47247098939
9.2,-0.14,1900.07884731145
9.3,-0.14,1939.08522363351
9.4,-0.14,1978.49159995557
9.5,-0.14,2018.29797627762
9.6,-0.14,2058.50435259968
9.7,-0.14,2099.11072892174
9.8,-0.14,2140.1171052438
9.9,-0.14,2181.52348156585
10,-0.14,2223.32985788791
-10,-0.13,1805.66379533842
-9.9,-0.13,1768.0438398254
-9.8,-0.13,1730.82388431238
-9.7,-0.13,1694.00392879936
-9.6,-0.13,1657.58397328634
-9.5,-0.13,1621.56401777333
-9.4,-0.13,1585.94406226031
-9.3,-0.13,1550.72410674729
-9.2,-0.13,1515.90415123427
-9.1,-0.13,1481.48419572125
-9,-0.13,1447.46424020824
-8.9,-0.13,1413.84428469522
-8.8,-0.13,1380.6243291822
-8.7,-0.13,1347.80437366918
-8.6,-0.13,1315.38441815616
-8.5,-0.13,1283.36446264314
-8.4,-0.13,1251.74450713013
-8.3,-0.13,1220.52455161711
-8.2,-0.13,1189.70459610409
-8.1,-0.13,1159.28464059107
-8,-0.13,1129.26468507805
-7.9,-0.13,1099.64472956504
-7.8,-0.13,1070.42477405202
-7.7,-0.13,1041.604818539
-7.6,-0.13,1013.18486302598
-7.5,-0.13,985.164907512964
-7.4,-0.13,957.544951999946
-7.3,-0.13,930.324996486927
-7.2,-0.13,903.505040973909
-7.1,-0.13,877.085085460891
-7,-0.13,851.065129947873
-6.9,-0.13,825.445174434855
-6.8,-0.13,800.225218921837
-6.7,-0.13,775.405263408818
-6.6,-0.13,750.9853078958
-6.5,-0.13,726.965352382782
-6.4,-0.13,703.345396869764
-6.3,-0.13,680.125441356746
-6.2,-0.13,657.305485843728
-6.1,-0.13,634.88553033071
-6,-0.13,612.865574817692
-5.9,-0.13,591.245619304673
-5.8,-0.13,570.025663791655
-5.7,-0.13,549.205708278637
-5.6,-0.13,528.785752765619
-5.5,-0.13,508.765797252601
-5.4,-0.13,489.145841739583
-5.3,-0.13,469.925886226565
-5.2,-0.13,451.105930713547
-5.1,-0.13,432.685975200528
-5,-0.13,414.66601968751
-4.9,-0.13,397.046064174492
-4.8,-0.13,379.826108661474
-4.7,-0.13,363.006153148456
-4.6,-0.13,346.586197635438
-4.5,-0.13,330.56624212242
-4.4,-0.13,314.946286609402
-4.3,-0.13,299.726331096383
-4.2,-0.13,284.906375583365
-4.1,-0.13,270.486420070347
-4,-0.13,256.466464557329
-3.9,-0.13,242.846509044311
-3.8,-0.13,229.626553531293
-3.7,-0.13,216.806598018275
-3.6,-0.13,204.386642505257
-3.5,-0.13,192.366686992239
-3.4,-0.13,180.74673147922
-3.3,-0.13,169.526775966202
-3.2,-0.13,158.706820453184
-3.1,-0.13,148.286864940166
-3,-0.13,138.266909427148
-2.9,-0.13,128.64695391413
-2.8,-0.13,119.426998401112
-2.7,-0.13,110.607042888093
-2.6,-0.13,102.187087375075
-2.5,-0.13,94.1671318620573
-2.4,-0.13,86.5471763490391
-2.3,-0.13,79.327220836021
-2.2,-0.13,72.5072653230029
-2.1,-0.13,66.0873098099848
-2,-0.13,60.0673542969667
-1.9,-0.13,54.4473987839486
-1.8,-0.13,49.2274432709304
-1.7,-0.13,44.4074877579123
-1.6,-0.13,39.9875322448942
-1.5,-0.13,35.9675767318761
-1.4,-0.13,32.3476212188579
-1.3,-0.13,29.1276657058398
-1.2,-0.13,26.3077101928217
-1.1,-0.13,23.8877546798036
-1,-0.13,21.8677991667854
-0.9,-0.13,20.2478436537673
-0.799999999999999,-0.13,19.0278881407492
-0.699999999999999,-0.13,18.2079326277311
-0.6,-0.13,17.7879771147129
-0.5,-0.13,17.7680216016948
-0.399999999999999,-0.13,18.1480660886767
-0.299999999999999,-0.13,18.9281105756586
-0.199999999999999,-0.13,20.1081550626405
-0.0999999999999996,-0.13,21.6881995496223
0,-0.13,23.6682440366042
0.100000000000001,-0.13,26.0482885235861
0.200000000000001,-0.13,28.828333010568
0.300000000000001,-0.13,32.0083774975499
0.4,-0.13,35.5884219845317
0.5,-0.13,39.5684664715136
0.600000000000001,-0.13,43.9485109584955
0.700000000000001,-0.13,48.7285554454774
0.800000000000001,-0.13,53.9085999324592
0.9,-0.13,59.4886444194411
1,-0.13,65.468688906423
1.1,-0.13,71.8487333934049
1.2,-0.13,78.6287778803868
1.3,-0.13,85.8088223673686
1.4,-0.13,93.3888668543505
1.5,-0.13,101.368911341332
1.6,-0.13,109.748955828314
1.7,-0.13,118.529000315296
1.8,-0.13,127.709044802278
1.9,-0.13,137.28908928926
2,-0.13,147.269133776242
2.1,-0.13,157.649178263224
2.2,-0.13,168.429222750206
2.3,-0.13,179.609267237187
2.4,-0.13,191.189311724169
2.5,-0.13,203.169356211151
2.6,-0.13,215.549400698133
2.7,-0.13,228.329445185115
2.8,-0.13,241.509489672097
2.9,-0.13,255.089534159079
3,-0.13,269.06957864606
3.1,-0.13,283.449623133043
3.2,-0.13,298.229667620024
3.3,-0.13,313.409712107006
3.4,-0.13,328.989756593988
3.5,-0.13,344.96980108097
3.6,-0.13,361.349845567952
3.7,-0.13,378.129890054934
3.8,-0.13,395.309934541916
3.9,-0.13,412.889979028897
4,-0.13,430.870023515879
4.1,-0.13,449.250068002861
4.2,-0.13,468.030112489843
4.3,-0.13,487.210156976825
4.4,-0.13,506.790201463807
4.5,-0.13,526.770245950789
4.6,-0.13,547.150290437771
4.7,-0.13,567.930334924753
4.8,-0.13,589.110379411734
4.9,-0.13,610.690423898716
5,-0.13,632.670468385698
5.1,-0.13,655.05051287268
5.2,-0.13,677.830557359662
5.3,-0.13,701.010601846644
5.4,-0.13,724.590646333626
5.5,-0.13,748.570690820607
5.6,-0.13,772.95073530759
5.7,-0.13,797.730779794571
5.8,-0.13,822.910824281553
5.9,-0.13,848.490868768535
6,-0.13,874.470913255517
6.1,-0.13,900.850957742499
6.2,-0.13,927.63100222948
6.3,-0.13,954.811046716463
6.4,-0.13,982.391091203445
6.5,-0.13,1010.37113569043
6.6,-0.13,1038.75118017741
6.7,-0.13,1067.53122466439
6.8,-0.13,1096.71126915137
6.9,-0.13,1126.29131363835
7,-0.13,1156.27135812534
7.1,-0.13,1186.65140261232
7.2,-0.13,1217.4314470993
7.3,-0.13,1248.61149158628
7.4,-0.13,1280.19153607326
7.5,-0.13,1312.17158056024
7.6,-0.13,1344.55162504723
7.7,-0.13,1377.33166953421
7.8,-0.13,1410.51171402119
7.9,-0.13,1444.09175850817
8,-0.13,1478.07180299515
8.1,-0.13,1512.45184748214
8.2,-0.13,1547.23189196912
8.3,-0.13,1582.4119364561
8.4,-0.13,1617.99198094308
8.5,-0.13,1653.97202543006
8.6,-0.13,1690.35206991705
8.7,-0.13,1727.13211440403
8.8,-0.13,1764.31215889101
8.9,-0.13,1801.89220337799
9,-0.13,1839.87224786497
9.1,-0.13,1878.25229235196
9.2,-0.13,1917.03233683894
9.3,-0.13,1956.21238132592
9.4,-0.13,1995.7924258129
9.5,-0.13,2035.77247029988
9.6,-0.13,2076.15251478686
9.7,-0.13,2116.93255927385
9.8,-0.13,2158.11260376083
9.9,-0.13,2199.69264824781
10,-0.13,2241.67269273479
-10,-0.12,1789.34898038173
-9.9,-0.12,1751.90269303364
-9.8,-0.12,1714.85640568555
-9.7,-0.12,1678.21011833745
-9.6,-0.12,1641.96383098936
-9.5,-0.12,1606.11754364127
-9.4,-0.12,1570.67125629317
-9.3,-0.12,1535.62496894508
-9.2,-0.12,1500.97868159698
-9.1,-0.12,1466.73239424889
-9,-0.12,1432.8861069008
-8.9,-0.12,1399.4398195527
-8.8,-0.12,1366.39353220461
-8.7,-0.12,1333.74724485652
-8.6,-0.12,1301.50095750842
-8.5,-0.12,1269.65467016033
-8.4,-0.12,1238.20838281224
-8.3,-0.12,1207.16209546414
-8.2,-0.12,1176.51580811605
-8.1,-0.12,1146.26952076795
-8,-0.12,1116.42323341986
-7.9,-0.12,1086.97694607177
-7.8,-0.12,1057.93065872367
-7.7,-0.12,1029.28437137558
-7.6,-0.12,1001.03808402749
-7.5,-0.12,973.191796679393
-7.4,-0.12,945.745509331299
-7.3,-0.12,918.699221983205
-7.2,-0.12,892.052934635111
-7.1,-0.12,865.806647287018
-7,-0.12,839.960359938924
-6.9,-0.12,814.514072590831
-6.8,-0.12,789.467785242737
-6.7,-0.12,764.821497894643
-6.6,-0.12,740.57521054655
-6.5,-0.12,716.728923198456
-6.4,-0.12,693.282635850363
-6.3,-0.12,670.236348502269
-6.2,-0.12,647.590061154175
-6.1,-0.12,625.343773806081
-6,-0.12,603.497486457988
-5.9,-0.12,582.051199109894
-5.8,-0.12,561.0049117618
-5.7,-0.12,540.358624413707
-5.6,-0.12,520.112337065613
-5.5,-0.12,500.26604971752
-5.4,-0.12,480.819762369426
-5.3,-0.12,461.773475021332
-5.2,-0.12,443.127187673238
-5.1,-0.12,424.880900325145
-5,-0.12,407.034612977051
-4.9,-0.12,389.588325628958
-4.8,-0.12,372.542038280864
-4.7,-0.12,355.89575093277
-4.6,-0.12,339.649463584677
-4.5,-0.12,323.803176236583
-4.4,-0.12,308.356888888489
-4.3,-0.12,293.310601540396
-4.2,-0.12,278.664314192302
-4.1,-0.12,264.418026844208
-4,-0.12,250.571739496115
-3.9,-0.12,237.125452148021
-3.8,-0.12,224.079164799927
-3.7,-0.12,211.432877451834
-3.6,-0.12,199.18659010374
-3.5,-0.12,187.340302755647
-3.4,-0.12,175.894015407553
-3.3,-0.12,164.847728059459
-3.2,-0.12,154.201440711366
-3.1,-0.12,143.955153363272
-3,-0.12,134.108866015178
-2.9,-0.12,124.662578667085
-2.8,-0.12,115.616291318991
-2.7,-0.12,106.970003970897
-2.6,-0.12,98.7237166228037
-2.5,-0.12,90.87742927471
-2.4,-0.12,83.4311419266163
-2.3,-0.12,76.3848545785227
-2.2,-0.12,69.738567230429
-2.1,-0.12,63.4922798823354
-2,-0.12,57.6459925342418
-1.9,-0.12,52.1997051861481
-1.8,-0.12,47.1534178380544
-1.7,-0.12,42.5071304899608
-1.6,-0.12,38.2608431418671
-1.5,-0.12,34.4145557937735
-1.4,-0.12,30.9682684456799
-1.3,-0.12,27.9219810975862
-1.2,-0.12,25.2756937494925
-1.1,-0.12,23.0294064013989
-1,-0.12,21.1831190533052
-0.9,-0.12,19.7368317052116
-0.799999999999999,-0.12,18.6905443571179
-0.699999999999999,-0.12,18.0442570090243
-0.6,-0.12,17.7979696609306
-0.5,-0.12,17.951682312837
-0.399999999999999,-0.12,18.5053949647433
-0.299999999999999,-0.12,19.4591076166497
-0.199999999999999,-0.12,20.812820268556
-0.0999999999999996,-0.12,22.5665329204624
0,-0.12,24.7202455723687
0.100000000000001,-0.12,27.2739582242751
0.200000000000001,-0.12,30.2276708761814
0.300000000000001,-0.12,33.5813835280878
0.4,-0.12,37.3350961799941
0.5,-0.12,41.4888088319004
0.600000000000001,-0.12,46.0425214838069
0.700000000000001,-0.12,50.9962341357132
0.800000000000001,-0.12,56.3499467876195
0.9,-0.12,62.1036594395259
1,-0.12,68.2573720914322
1.1,-0.12,74.8110847433386
1.2,-0.12,81.764797395245
1.3,-0.12,89.1185100471513
1.4,-0.12,96.8722226990576
1.5,-0.12,105.025935350964
1.6,-0.12,113.57964800287
1.7,-0.12,122.533360654777
1.8,-0.12,131.887073306683
1.9,-0.12,141.640785958589
2,-0.12,151.794498610496
2.1,-0.12,162.348211262402
2.2,-0.12,173.301923914308
2.3,-0.12,184.655636566215
2.4,-0.12,196.409349218121
2.5,-0.12,208.563061870027
2.6,-0.12,221.116774521934
2.7,-0.12,234.07048717384
2.8,-0.12,247.424199825747
2.9,-0.12,261.177912477653
3,-0.12,275.331625129559
3.1,-0.12,289.885337781466
3.2,-0.12,304.839050433372
3.3,-0.12,320.192763085278
3.4,-0.12,335.946475737185
3.5,-0.12,352.100188389091
3.6,-0.12,368.653901040997
3.7,-0.12,385.607613692904
3.8,-0.12,402.96132634481
3.9,-0.12,420.715038996716
4,-0.12,438.868751648623
4.1,-0.12,457.422464300529
4.2,-0.12,476.376176952436
4.3,-0.12,495.729889604342
4.4,-0.12,515.483602256248
4.5,-0.12,535.637314908154
4.6,-0.12,556.191027560061
4.7,-0.12,577.144740211967
4.8,-0.12,598.498452863874
4.9,-0.12,620.25216551578
5,-0.12,642.405878167686
5.1,-0.12,664.959590819593
5.2,-0.12,687.913303471499
5.3,-0.12,711.267016123405
5.4,-0.12,735.020728775312
5.5,-0.12,759.174441427218
5.6,-0.12,783.728154079125
5.7,-0.12,808.681866731031
5.8,-0.12,834.035579382937
5.9,-0.12,859.789292034843
6,-0.12,885.94300468675
6.1,-0.12,912.496717338656
6.2,-0.12,939.450429990562
6.3,-0.12,966.804142642469
6.4,-0.12,994.557855294375
6.5,-0.12,1022.71156794628
6.6,-0.12,1051.26528059819
6.7,-0.12,1080.21899325009
6.8,-0.12,1109.572705902
6.9,-0.12,1139.32641855391
7,-0.12,1169.48013120581
7.1,-0.12,1200.03384385772
7.2,-0.12,1230.98755650963
7.3,-0.12,1262.34126916153
7.4,-0.12,1294.09498181344
7.5,-0.12,1326.24869446534
7.6,-0.12,1358.80240711725
7.7,-0.12,1391.75611976916
7.8,-0.12,1425.10983242106
7.9,-0.12,1458.86354507297
8,-0.12,1493.01725772488
8.1,-0.12,1527.57097037678
8.2,-0.12,1562.52468302869
8.3,-0.12,1597.8783956806
8.4,-0.12,1633.6321083325
8.5,-0.12,1669.78582098441
8.6,-0.12,1706.33953363632
8.7,-0.12,1743.29324628822
8.8,-0.12,1780.64695894013
8.9,-0.12,1818.40067159203
9,-0.12,1856.55438424394
9.1,-0.12,1895.10809689585
9.2,-0.12,1934.06180954775
9.3,-0.12,1973.41552219966
9.4,-0.12,2013.16923485157
9.5,-0.12,2053.32294750347
9.6,-0.12,2093.87666015538
9.7,-0.12,2134.83037280729
9.8,-0.12,2176.18408545919
9.9,-0.12,2217.9377981111
10,-0.12,2260.091510763
-10,-0.11,1773.11014860638
-9.9,-0.11,1735.83752942321
-9.8,-0.11,1698.96491024004
-9.7,-0.11,1662.49229105687
-9.6,-0.11,1626.41967187371
-9.5,-0.11,1590.74705269054
-9.4,-0.11,1555.47443350737
-9.3,-0.11,1520.6018143242
-9.2,-0.11,1486.12919514103
-9.1,-0.11,1452.05657595786
-9,-0.11,1418.38395677469
-8.9,-0.11,1385.11133759152
-8.8,-0.11,1352.23871840835
-8.7,-0.11,1319.76609922518
-8.6,-0.11,1287.69348004201
-8.5,-0.11,1256.02086085884
-8.4,-0.11,1224.74824167567
-8.3,-0.11,1193.87562249251
-8.2,-0.11,1163.40300330934
-8.1,-0.11,1133.33038412617
-8,-0.11,1103.657764943
-7.9,-0.11,1074.38514575983
-7.8,-0.11,1045.51252657666
-7.7,-0.11,1017.03990739349
-7.6,-0.11,988.967288210321
-7.5,-0.11,961.294669027152
-7.4,-0.11,934.022049843983
-7.3,-0.11,907.149430660814
-7.2,-0.11,880.676811477645
-7.1,-0.11,854.604192294476
-7,-0.11,828.931573111306
-6.9,-0.11,803.658953928137
-6.8,-0.11,778.786334744968
-6.7,-0.11,754.313715561799
-6.6,-0.11,730.24109637863
-6.5,-0.11,706.568477195461
-6.4,-0.11,683.295858012291
-6.3,-0.11,660.423238829122
-6.2,-0.11,637.950619645953
-6.1,-0.11,615.878000462784
-6,-0.11,594.205381279615
-5.9,-0.11,572.932762096445
-5.8,-0.11,552.060142913276
-5.7,-0.11,531.587523730107
-5.6,-0.11,511.514904546938
-5.5,-0.11,491.842285363769
-5.4,-0.11,472.569666180599
-5.3,-0.11,453.69704699743
-5.2,-0.11,435.224427814261
-5.1,-0.11,417.151808631092
-5,-0.11,399.479189447923
-4.9,-0.11,382.206570264754
-4.8,-0.11,365.333951081584
-4.7,-0.11,348.861331898415
-4.6,-0.11,332.788712715246
-4.5,-0.11,317.116093532077
-4.4,-0.11,301.843474348908
-4.3,-0.11,286.970855165738
-4.2,-0.11,272.498235982569
-4.1,-0.11,258.4256167994
-4,-0.11,244.752997616231
-3.9,-0.11,231.480378433062
-3.8,-0.11,218.607759249893
-3.7,-0.11,206.135140066723
-3.6,-0.11,194.062520883554
-3.5,-0.11,182.389901700385
-3.4,-0.11,171.117282517216
-3.3,-0.11,160.244663334047
-3.2,-0.11,149.772044150877
-3.1,-0.11,139.699424967708
-3,-0.11,130.026805784539
-2.9,-0.11,120.75418660137
-2.8,-0.11,111.881567418201
-2.7,-0.11,103.408948235032
-2.6,-0.11,95.3363290518624
-2.5,-0.11,87.6637098686933
-2.4,-0.11,80.3910906855241
-2.3,-0.11,73.5184715023549
-2.2,-0.11,67.0458523191857
-2.1,-0.11,60.9732331360165
-2,-0.11,55.3006139528474
-1.9,-0.11,50.0279947696782
-1.8,-0.11,45.155375586509
-1.7,-0.11,40.6827564033398
-1.6,-0.11,36.6101372201706
-1.5,-0.11,32.9375180370015
-1.4,-0.11,29.6648988538323
-1.3,-0.11,26.7922796706631
-1.2,-0.11,24.3196604874939
-1.1,-0.11,22.2470413043247
-1,-0.11,20.5744221211556
-0.9,-0.11,19.3018029379864
-0.799999999999999,-0.11,18.4291837548172
-0.699999999999999,-0.11,17.956564571648
-0.6,-0.11,17.8839453884788
-0.5,-0.11,18.2113262053096
-0.399999999999999,-0.11,18.9387070221405
-0.299999999999999,-0.11,20.0660878389713
-0.199999999999999,-0.11,21.5934686558021
-0.0999999999999996,-0.11,23.5208494726329
0,-0.11,25.8482302894637
0.100000000000001,-0.11,28.5756111062946
0.200000000000001,-0.11,31.7029919231254
0.300000000000001,-0.11,35.2303727399562
0.4,-0.11,39.157753556787
0.5,-0.11,43.4851343736178
0.600000000000001,-0.11,48.2125151904487
0.700000000000001,-0.11,53.3398960072795
0.800000000000001,-0.11,58.8672768241103
0.9,-0.11,64.7946576409411
1,-0.11,71.1220384577719
1.1,-0.11,77.8494192746028
1.2,-0.11,84.9768000914336
1.3,-0.11,92.5041809082644
1.4,-0.11,100.431561725095
1.5,-0.11,108.758942541926
1.6,-0.11,117.486323358757
1.7,-0.11,126.613704175588
1.8,-0.11,136.141084992419
1.9,-0.11,146.068465809249
2,-0.11,156.39584662608
2.1,-0.11,167.123227442911
2.2,-0.11,178.250608259742
2.3,-0.11,189.777989076573
2.4,-0.11,201.705369893403
2.5,-0.11,214.032750710234
2.6,-0.11,226.760131527065
2.7,-0.11,239.887512343896
2.8,-0.11,253.414893160727
2.9,-0.11,267.342273977558
3,-0.11,281.669654794388
3.1,-0.11,296.397035611219
3.2,-0.11,311.52441642805
3.3,-0.11,327.051797244881
3.4,-0.11,342.979178061712
3.5,-0.11,359.306558878542
3.6,-0.11,376.033939695373
3.7,-0.11,393.161320512204
3.8,-0.11,410.688701329035
3.9,-0.11,428.616082145866
4,-0.11,446.943462962697
4.1,-0.11,465.670843779528
4.2,-0.11,484.798224596358
4.3,-0.11,504.325605413189
4.4,-0.11,524.25298623002
4.5,-0.11,544.580367046851
4.6,-0.11,565.307747863682
4.7,-0.11,586.435128680512
4.8,-0.11,607.962509497343
4.9,-0.11,629.889890314174
5,-0.11,652.217271131005
5.1,-0.11,674.944651947836
5.2,-0.11,698.072032764667
5.3,-0.11,721.599413581497
5.4,-0.11,745.526794398328
5.5,-0.11,769.854175215159
5.6,-0.11,794.58155603199
5.7,-0.11,819.708936848821
5.8,-0.11,845.236317665651
5.9,-0.11,871.163698482482
6,-0.11,897.491079299313
6.1,-0.11,924.218460116144
6.2,-0.11,951.345840932974
6.3,-0.11,978.873221749806
6.4,-0.11,1006.80060256664
6.5,-0.11,1035.12798338347
6.6,-0.11,1063.8553642003
6.7,-0.11,1092.98274501713
6.8,-0.11,1122.51012583396
6.9,-0.11,1152.43750665079
7,-0.11,1182.76488746762
7.1,-0.11,1213.49226828445
7.2,-0.11,1244.61964910128
7.3,-0.11,1276.14702991811
7.4,-0.11,1308.07441073495
7.5,-0.11,1340.40179155178
7.6,-0.11,1373.12917236861
7.7,-0.11,1406.25655318544
7.8,-0.11,1439.78393400227
7.9,-0.11,1473.7113148191
8,-0.11,1508.03869563593
8.1,-0.11,1542.76607645276
8.2,-0.11,1577.89345726959
8.3,-0.11,1613.42083808642
8.4,-0.11,1649.34821890325
8.5,-0.11,1685.67559972008
8.6,-0.11,1722.40298053691
8.7,-0.11,1759.53036135374
8.8,-0.11,1797.05774217058
8.9,-0.11,1834.98512298741
9,-0.11,1873.31250380424
9.1,-0.11,1912.03988462107
9.2,-0.11,1951.1672654379
9.3,-0.11,1990.69464625473
9.4,-0.11,2030.62202707156
9.5,-0.11,2070.94940788839
9.6,-0.11,2111.67678870522
9.7,-0.11,2152.80416952205
9.8,-0.11,2194.33155033888
9.9,-0.11,2236.25893115572
10,-0.11,2278.58631197255
-10,-0.0999999999999999,1756.94730001236
-9.9,-0.0999999999999999,1719.84834899412
-9.8,-0.0999999999999999,1683.14939797587
-9.7,-0.0999999999999999,1646.85044695763
-9.6,-0.0999999999999999,1610.95149593938
-9.5,-0.0999999999999999,1575.45254492114
-9.4,-0.0999999999999999,1540.35359390289
-9.3,-0.0999999999999999,1505.65464288465
-9.2,-0.0999999999999999,1471.3556918664
-9.1,-0.0999999999999999,1437.45674084816
-9,-0.0999999999999999,1403.95778982991
-8.9,-0.0999999999999999,1370.85883881167
-8.8,-0.0999999999999999,1338.15988779342
-8.7,-0.0999999999999999,1305.86093677518
-8.6,-0.0999999999999999,1273.96198575693
-8.5,-0.0999999999999999,1242.46303473869
-8.4,-0.0999999999999999,1211.36408372045
-8.3,-0.0999999999999999,1180.6651327022
-8.2,-0.0999999999999999,1150.36618168396
-8.1,-0.0999999999999999,1120.46723066571
-8,-0.0999999999999999,1090.96827964747
-7.9,-0.0999999999999999,1061.86932862922
-7.8,-0.0999999999999999,1033.17037761098
-7.7,-0.0999999999999999,1004.87142659273
-7.6,-0.0999999999999999,976.972475574487
-7.5,-0.0999999999999999,949.473524556243
-7.4,-0.0999999999999999,922.374573537998
-7.3,-0.0999999999999999,895.675622519753
