"b0","b1","logL"
0.89,-0.13,-17.6722502372036
0.9,-0.13,-17.7462571323695
0.91,-0.13,-17.8207027380979
0.92,-0.13,-17.8955855639578
0.93,-0.13,-17.9709041057067
0.94,-0.13,-18.0466568455309
0.95,-0.13,-18.1228422522857
0.96,-0.13,-18.1994587817375
0.97,-0.13,-18.276504876806
0.98,-0.13,-18.353978967807
0.99,-0.13,-18.4318794726959
1,-0.13,-18.5102047973117
-1,-0.12,-12.1780921286835
-0.99,-0.12,-12.165940859908
-0.98,-0.12,-12.1541530131725
-0.97,-0.12,-12.1427304592508
-0.96,-0.12,-12.1316750651614
-0.95,-0.12,-12.1209886939445
-0.94,-0.12,-12.1106732044377
-0.93,-0.12,-12.1007304510505
-0.92,-0.12,-12.0911622835371
-0.91,-0.12,-12.0819705467676
-0.9,-0.12,-12.0731570804984
-0.89,-0.12,-12.0647237191405
-0.88,-0.12,-12.056672291527
-0.87,-0.12,-12.0490046206795
-0.86,-0.12,-12.0417225235727
-0.85,-0.12,-12.0348278108986
-0.84,-0.12,-12.0283222868288
-0.83,-0.12,-12.0222077487766
-0.82,-0.12,-12.0164859871575
-0.81,-0.12,-12.0111587851489
-0.8,-0.12,-12.0062279184493
-0.79,-0.12,-12.001695155036
-0.78,-0.12,-11.9975622549225
-0.77,-0.12,-11.9938309699155
-0.76,-0.12,-11.9905030433703
-0.75,-0.12,-11.9875802099463
-0.74,-0.12,-11.9850641953622
-0.73,-0.12,-11.9829567161499
-0.72,-0.12,-11.9812594794089
-0.71,-0.12,-11.9799741825594
-0.7,-0.12,-11.9791025130962
-0.69,-0.12,-11.9786461483417
-0.68,-0.12,-11.9786067551984
-0.67,-0.12,-11.9789859899028
-0.66,-0.12,-11.9797854977772
-0.65,-0.12,-11.9810069129838
-0.64,-0.12,-11.9826518582767
-0.63,-0.12,-11.9847219447562
-0.62,-0.12,-11.9872187716217
-0.61,-0.12,-11.9901439259259
-0.6,-0.12,-11.993498982329
-0.59,-0.12,-11.9972855028535
-0.58,-0.12,-12.0015050366398
-0.57,-0.12,-12.006159119702
-0.56,-0.12,-12.0112492746843
-0.55,-0.12,-12.0167770106193
-0.54,-0.12,-12.0227438226853
-0.53,-0.12,-12.0291511919664
-0.52,-0.12,-12.0360005852122
-0.51,-0.12,-12.0432934545993
-0.5,-0.12,-12.051031237494
-0.49,-0.12,-12.0592153562158
-0.48,-0.12,-12.0678472178021
-0.47,-0.12,-12.0769282137754
-0.46,-0.12,-12.0864597199103
-0.45,-0.12,-12.0964430960035
-0.44,-0.12,-12.1068796856444
-0.43,-0.12,-12.1177708159882
-0.42,-0.12,-12.1291177975298
-0.41,-0.12,-12.1409219238807
-0.4,-0.12,-12.1531844715468
-0.39,-0.12,-12.1659066997085
-0.38,-0.12,-12.1790898500037
-0.37,-0.12,-12.1927351463112
-0.36,-0.12,-12.2068437945382
-0.35,-0.12,-12.2214169824086
-0.34,-0.12,-12.2364558792549
-0.33,-0.12,-12.2519616358115
-0.32,-0.12,-12.267935384011
-0.31,-0.12,-12.2843782367833
-0.3,-0.12,-12.301291287857
-0.29,-0.12,-12.3186756115636
-0.28,-0.12,-12.3365322626445
-0.27,-0.12,-12.3548622760614
-0.26,-0.12,-12.3736666668084
-0.25,-0.12,-12.3929464297288
-0.24,-0.12,-12.4127025393333
-0.23,-0.12,-12.4329359496229
-0.22,-0.12,-12.4536475939134
-0.21,-0.12,-12.4748383846651
-0.2,-0.12,-12.4965092133138
-0.19,-0.12,-12.5186609501069
-0.18,-0.12,-12.5412944439421
-0.17,-0.12,-12.5644105222098
-0.16,-0.12,-12.5880099906392
-0.15,-0.12,-12.6120936331479
-0.14,-0.12,-12.6366622116954
-0.13,-0.12,-12.6617164661405
-0.12,-0.12,-12.6872571141019
-0.11,-0.12,-12.7132848508234
-0.1,-0.12,-12.7398003490427
-0.09,-0.12,-12.7668042588642
-0.08,-0.12,-12.7942972076359
-0.07,-0.12,-12.8222797998304
-0.0599999999999999,-0.12,-12.8507526169297
-0.0499999999999999,-0.12,-12.8797162173151
-0.04,-0.12,-12.90917113616
-0.03,-0.12,-12.9391178853281
-0.02,-0.12,-12.9695569532755
-0.01,-0.12,-13.0004888049568
0,-0.12,-13.0319138817361
0.01,-0.12,-13.0638326013023
0.02,-0.12,-13.0962453575887
0.03,-0.12,-13.129152520697
0.04,-0.12,-13.1625544368263
0.05,-0.12,-13.1964514282061
0.0600000000000001,-0.12,-13.2308437930342
0.0700000000000001,-0.12,-13.2657318054189
0.0800000000000001,-0.12,-13.3011157153265
0.0900000000000001,-0.12,-13.3369957485323
0.1,-0.12,-13.3733721065775
0.11,-0.12,-13.4102449667299
0.12,-0.12,-13.4476144819496
0.13,-0.12,-13.4854807808597
0.14,-0.12,-13.5238439677209
0.15,-0.12,-13.5627041224121
0.16,-0.12,-13.6020613004141
0.17,-0.12,-13.6419155327998
0.18,-0.12,-13.6822668262278
0.19,-0.12,-13.7231151629414
0.2,-0.12,-13.7644605007723
0.21,-0.12,-13.8063027731487
0.22,-0.12,-13.8486418891087
0.23,-0.12,-13.8914777333179
0.24,-0.12,-13.9348101660923
0.25,-0.12,-13.9786390234252
0.26,-0.12,-14.0229641170195
0.27,-0.12,-14.0677852343246
0.28,-0.12,-14.1131021385773
0.29,-0.12,-14.1589145688483
0.3,-0.12,-14.2052222400927
0.31,-0.12,-14.2520248432058
0.32,-0.12,-14.2993220450823
0.33,-0.12,-14.3471134886817
0.34,-0.12,-14.3953987930968
0.35,-0.12,-14.4441775536276
0.36,-0.12,-14.4934493418593
0.37,-0.12,-14.5432137057454
0.38,-0.12,-14.5934701696938
0.39,-0.12,-14.6442182346593
0.4,-0.12,-14.6954573782384
0.41,-0.12,-14.7471870547703
0.42,-0.12,-14.7994066954407
0.43,-0.12,-14.8521157083908
0.44,-0.12,-14.9053134788299
0.45,-0.12,-14.9589993691525
0.46,-0.12,-15.0131727190597
0.47,-0.12,-15.0678328456836
0.48,-0.12,-15.1229790437173
0.49,-0.12,-15.1786105855477
0.5,-0.12,-15.2347267213922
0.51,-0.12,-15.2913266794403
0.52,-0.12,-15.3484096659976
0.53,-0.12,-15.4059748656347
0.54,-0.12,-15.464021441339
0.55,-0.12,-15.5225485346707
0.56,-0.12,-15.5815552659219
0.57,-0.12,-15.6410407342795
0.58,-0.12,-15.7010040179912
0.59,-0.12,-15.7614441745358
0.6,-0.12,-15.8223602407952
0.61,-0.12,-15.8837512332313
0.62,-0.12,-15.9456161480651
0.63,-0.12,-16.0079539614592
0.64,-0.12,-16.0707636297032
0.65,-0.12,-16.1340440894026
0.66,-0.12,-16.1977942576696
0.67,-0.12,-16.262013032318
0.68,-0.12,-16.3266992920598
0.69,-0.12,-16.391851896705
0.7,-0.12,-16.457469687364
0.71,-0.12,-16.5235514866525
0.72,-0.12,-16.5900960988987
0.73,-0.12,-16.6571023103533
0.74,-0.12,-16.7245688894012
0.75,-0.12,-16.7924945867765
0.76,-0.12,-16.8608781357784
0.77,-0.12,-16.92971825249
0.78,-0.12,-16.9990136359992
0.79,-0.12,-17.0687629686209
0.8,-0.12,-17.1389649161218
0.81,-0.12,-17.2096181279466
0.82,-0.12,-17.2807212374459
0.83,-0.12,-17.3522728621058
0.84,-0.12,-17.4242716037795
0.85,-0.12,-17.4967160489193
0.86,-0.12,-17.5696047688115
0.87,-0.12,-17.6429363198114
0.88,-0.12,-17.71670924358
0.89,-0.12,-17.7909220673221
0.9,-0.12,-17.8655733040254
0.91,-0.12,-17.9406614527002
0.92,-0.12,-18.0161849986208
0.93,-0.12,-18.0921424135672
0.94,-0.12,-18.1685321560678
0.95,-0.12,-18.245352671643
0.96,-0.12,-18.3226023930494
0.97,-0.12,-18.400279740524
0.98,-0.12,-18.4783831220302
0.99,-0.12,-18.5569109335029
1,-0.12,-18.6358615590946
-1,-0.11,-12.1783682543997
-0.99,-0.11,-12.1666906458766
-0.98,-0.11,-12.1553791406885
-0.97,-0.11,-12.1444356084987
-0.96,-0.11,-12.1338619149342
-0.95,-0.11,-12.1236599213607
-0.94,-0.11,-12.113831484655
-0.93,-0.11,-12.104378456977
-0.92,-0.11,-12.0953026855394
-0.91,-0.11,-12.0866060123761
-0.9,-0.11,-12.0782902741103
-0.89,-0.11,-12.0703573017196
-0.88,-0.11,-12.0628089203016
-0.87,-0.11,-12.0556469488368
-0.86,-0.11,-12.0488731999516
-0.85,-0.11,-12.0424894796792
-0.84,-0.11,-12.03649758722
-0.83,-0.11,-12.0308993147014
-0.82,-0.11,-12.0256964469354
-0.81,-0.11,-12.0208907611768
-0.8,-0.11,-12.0164840268793
-0.79,-0.11,-12.0124780054521
-0.78,-0.11,-12.0088744500146
-0.77,-0.11,-12.0056751051511
-0.76,-0.11,-12.0028817066648
-0.75,-0.11,-12.0004959813316
-0.74,-0.11,-11.9985196466526
-0.73,-0.11,-11.9969544106072
-0.72,-0.11,-11.9958019714049
-0.71,-0.11,-11.9950640172377
-0.7,-0.11,-11.9947422260321
-0.69,-0.11,-11.9948382652002
-0.68,-0.11,-11.9953537913918
-0.67,-0.11,-11.9962904502457
-0.66,-0.11,-11.9976498761419
-0.65,-0.11,-11.999433691953
-0.64,-0.11,-12.0016435087962
-0.63,-0.11,-12.004280925786
-0.62,-0.11,-12.0073475297868
-0.61,-0.11,-12.0108448951658
-0.6,-0.11,-12.0147745835467
-0.59,-0.11,-12.0191381435642
-0.58,-0.11,-12.0239371106184
-0.57,-0.11,-12.0291730066305
-0.56,-0.11,-12.0348473397995
-0.55,-0.11,-12.0409616043589
-0.54,-0.11,-12.0475172803352
-0.53,-0.11,-12.0545158333072
-0.52,-0.11,-12.061958714166
-0.51,-0.11,-12.0698473588765
-0.5,-0.11,-12.0781831882407
-0.49,-0.11,-12.086967607661
-0.48,-0.11,-12.0962020069061
-0.47,-0.11,-12.1058877598779
-0.46,-0.11,-12.11602622438
-0.45,-0.11,-12.1266187418881
-0.44,-0.11,-12.1376666373213
-0.43,-0.11,-12.1491712188163
-0.42,-0.11,-12.161133777503
-0.41,-0.11,-12.1735555872816
-0.4,-0.11,-12.1864379046022
-0.39,-0.11,-12.1997819682469
-0.38,-0.11,-12.2135889991129
-0.37,-0.11,-12.2278601999993
-0.36,-0.11,-12.2425967553949
-0.35,-0.11,-12.2577998312693
-0.34,-0.11,-12.273470574866
-0.33,-0.11,-12.2896101144986
-0.32,-0.11,-12.3062195593488
-0.31,-0.11,-12.3232999992679
-0.3,-0.11,-12.3408525045807
-0.29,-0.11,-12.3588781258921
-0.28,-0.11,-12.3773778938971
-0.27,-0.11,-12.3963528191934
-0.26,-0.11,-12.4158038920969
-0.25,-0.11,-12.4357320824612
-0.24,-0.11,-12.456138339499
-0.23,-0.11,-12.4770235916079
-0.22,-0.11,-12.4983887461989
-0.21,-0.11,-12.5202346895288
-0.2,-0.11,-12.5425622865352
-0.19,-0.11,-12.5653723806759
-0.18,-0.11,-12.5886657937717
-0.17,-0.11,-12.6124433258523
-0.16,-0.11,-12.6367057550065
-0.15,-0.11,-12.6614538372362
-0.14,-0.11,-12.6866883063136
-0.13,-0.11,-12.7124098736427
-0.12,-0.11,-12.738619228125
-0.11,-0.11,-12.7653170360286
-0.1,-0.11,-12.7925039408617
-0.09,-0.11,-12.8201805632502
-0.08,-0.11,-12.8483475008192
-0.07,-0.11,-12.8770053280789
-0.0599999999999999,-0.11,-12.9061545963144
-0.0499999999999999,-0.11,-12.9357958334806
-0.04,-0.11,-12.9659295441001
-0.03,-0.11,-12.9965562091667
-0.02,-0.11,-13.0276762860528
-0.01,-0.11,-13.0592902084206
0,-0.11,-13.0913983861394
0.01,-0.11,-13.1240012052052
0.02,-0.11,-13.1570990276671
0.03,-0.11,-13.1906921915564
0.04,-0.11,-13.2247810108215
0.05,-0.11,-13.2593657752668
0.0600000000000001,-0.11,-13.2944467504964
0.0700000000000001,-0.11,-13.3300241778627
0.0800000000000001,-0.11,-13.3660982744194
0.0900000000000001,-0.11,-13.4026692328791
0.1,-0.11,-13.439737221576
0.11,-0.11,-13.4773023844333
0.12,-0.11,-13.5153648409347
0.13,-0.11,-13.5539246861018
0.14,-0.11,-13.5929819904752
0.15,-0.11,-13.6325368001011
0.16,-0.11,-13.6725891365221
0.17,-0.11,-13.7131389967735
0.18,-0.11,-13.7541863533837
0.19,-0.11,-13.7957311543798
0.2,-0.11,-13.8377733232977
0.21,-0.11,-13.8803127591975
0.22,-0.11,-13.9233493366832
0.23,-0.11,-13.966882905927
0.24,-0.11,-14.0109132926993
0.25,-0.11,-14.0554402984022
0.26,-0.11,-14.1004637001087
0.27,-0.11,-14.1459832506062
0.28,-0.11,-14.1919986784447
0.29,-0.11,-14.2385096879898
0.3,-0.11,-14.2855159594805
0.31,-0.11,-14.333017149091
0.32,-0.11,-14.3810128889981
0.33,-0.11,-14.429502787452
0.34,-0.11,-14.4784864288531
0.35,-0.11,-14.5279633738317
0.36,-0.11,-14.5779331593335
0.37,-0.11,-14.6283952987089
0.38,-0.11,-14.6793492818069
0.39,-0.11,-14.7307945750733
0.4,-0.11,-14.7827306216535
0.41,-0.11,-14.8351568414989
0.42,-0.11,-14.8880726314787
0.43,-0.11,-14.9414773654949
0.44,-0.11,-14.9953703946016
0.45,-0.11,-15.0497510471294
0.46,-0.11,-15.1046186288121
0.47,-0.11,-15.1599724229194
0.48,-0.11,-15.2158116903918
0.49,-0.11,-15.272135669981
0.5,-0.11,-15.3289435783926
0.51,-0.11,-15.3862346104338
0.52,-0.11,-15.4440079391644
0.53,-0.11,-15.5022627160513
0.54,-0.11,-15.5609980711272
0.55,-0.11,-15.6202131131519
0.56,-0.11,-15.6799069297784
0.57,-0.11,-15.740078587721
0.58,-0.11,-15.8007271329281
0.59,-0.11,-15.8618515907574
0.6,-0.11,-15.9234509661547
0.61,-0.11,-15.9855242438358
0.62,-0.11,-16.0480703884718
0.63,-0.11,-16.1110883448766
0.64,-0.11,-16.1745770381984
0.65,-0.11,-16.2385353741137
0.66,-0.11,-16.3029622390235
0.67,-0.11,-16.3678565002534
0.68,-0.11,-16.4332170062555
0.69,-0.11,-16.4990425868131
0.7,-0.11,-16.5653320532483
0.71,-0.11,-16.6320841986314
0.72,-0.11,-16.6992977979936
0.73,-0.11,-16.7669716085407
0.74,-0.11,-16.8351043698706
0.75,-0.11,-16.9036948041916
0.76,-0.11,-16.9727416165436
0.77,-0.11,-17.0422434950209
0.78,-0.11,-17.1121991109969
0.79,-0.11,-17.1826071193513
0.8,-0.11,-17.2534661586981
0.81,-0.11,-17.324774851616
0.82,-0.11,-17.3965318048798
0.83,-0.11,-17.4687356096945
0.84,-0.11,-17.5413848419292
0.85,-0.11,-17.6144780623539
0.86,-0.11,-17.6880138168767
0.87,-0.11,-17.7619906367823
0.88,-0.11,-17.8364070389725
0.89,-0.11,-17.9112615262064
0.9,-0.11,-17.9865525873429
0.91,-0.11,-18.062278697583
0.92,-0.11,-18.1384383187141
0.93,-0.11,-18.2150298993541
0.94,-0.11,-18.2920518751968
0.95,-0.11,-18.3695026692574
0.96,-0.11,-18.4473806921193
0.97,-0.11,-18.5256843421805
0.98,-0.11,-18.6044120059012
0.99,-0.11,-18.6835620580511
1,-0.11,-18.7631328619575
-1,-0.1,-12.1798500823737
-0.99,-0.1,-12.1686530478961
-0.98,-0.1,-12.1578247966269
-0.97,-0.1,-12.1473671964089
-0.96,-0.1,-12.1372821107608
-0.95,-0.1,-12.1275713986489
-0.94,-0.1,-12.1182369142571
-0.93,-0.1,-12.1092805067557
-0.92,-0.1,-12.1007040200687
-0.91,-0.1,-12.0925092926399
-0.9,-0.1,-12.0846981571974
-0.89,-0.1,-12.0772724405172
-0.88,-0.1,-12.0702339631856
-0.87,-0.1,-12.0635845393601
-0.86,-0.1,-12.0573259765294
-0.85,-0.1,-12.0514600752726
-0.84,-0.1,-12.0459886290171
-0.83,-0.1,-12.0409134237959
-0.82,-0.1,-12.0362362380032
-0.81,-0.1,-12.0319588421506
-0.8,-0.1,-12.0280829986211
-0.79,-0.1,-12.0246104614235
-0.78,-0.1,-12.0215429759452
-0.77,-0.1,-12.0188822787056
-0.76,-0.1,-12.0166300971075
-0.75,-0.1,-12.0147881491897
-0.74,-0.1,-12.0133581433778
-0.73,-0.1,-12.0123417782353
-0.72,-0.1,-12.0117407422147
-0.71,-0.1,-12.0115567134079
-0.7,-0.1,-12.0117913592967
-0.69,-0.1,-12.0124463365034
-0.68,-0.1,-12.0135232905408
-0.67,-0.1,-12.0150238555634
-0.66,-0.1,-12.0169496541175
-0.65,-0.1,-12.0193022968924
-0.64,-0.1,-12.0220833824716
-0.63,-0.1,-12.0252944970845
-0.62,-0.1,-12.0289372143582
-0.61,-0.1,-12.03301309507
-0.6,-0.1,-12.0375236869009
-0.59,-0.1,-12.0424705241892
-0.58,-0.1,-12.0478551276851
-0.57,-0.1,-12.053679004306
-0.56,-0.1,-12.0599436468928
-0.55,-0.1,-12.0666505339672
-0.54,-0.1,-12.0738011294901
-0.53,-0.1,-12.0813968826206
-0.52,-0.1,-12.0894392274772
-0.51,-0.1,-12.0979295828991
-0.5,-0.1,-12.1068693522101
-0.49,-0.1,-12.1162599229826
-0.48,-0.1,-12.1261026668045
-0.47,-0.1,-12.1363989390463
-0.46,-0.1,-12.1471500786312
-0.45,-0.1,-12.1583574078059
-0.44,-0.1,-12.1700222319139
-0.43,-0.1,-12.1821458391702
-0.42,-0.1,-12.1947295004384
-0.41,-0.1,-12.2077744690099
-0.4,-0.1,-12.2212819803843
-0.39,-0.1,-12.2352532520537
-0.38,-0.1,-12.2496894832875
-0.37,-0.1,-12.2645918549209
-0.36,-0.1,-12.2799615291454
-0.35,-0.1,-12.2957996493011
-0.34,-0.1,-12.312107339673
-0.33,-0.1,-12.3288857052889
-0.32,-0.1,-12.3461358317204
-0.31,-0.1,-12.3638587848865
-0.3,-0.1,-12.3820556108608
-0.29,-0.1,-12.4007273356802
-0.28,-0.1,-12.4198749651587
-0.27,-0.1,-12.4394994847022
-0.26,-0.1,-12.459601859128
-0.25,-0.1,-12.4801830324866
-0.24,-0.1,-12.5012439278875
-0.23,-0.1,-12.5227854473278
-0.22,-0.1,-12.5448084715246
-0.21,-0.1,-12.5673138597508
-0.2,-0.1,-12.5903024496745
-0.19,-0.1,-12.6137750572017
-0.18,-0.1,-12.6377324763233
-0.17,-0.1,-12.6621754789656
-0.16,-0.1,-12.6871048148441
-0.15,-0.1,-12.7125212113219
-0.14,-0.1,-12.7384253732718
-0.13,-0.1,-12.764817982942
-0.12,-0.1,-12.7916996998266
-0.11,-0.1,-12.8190711605391
-0.1,-0.1,-12.8469329786912
-0.09,-0.1,-12.8752857447748
-0.08,-0.1,-12.9041300260489
-0.07,-0.1,-12.9334663664308
-0.0599999999999999,-0.1,-12.9632952863904
-0.0499999999999999,-0.1,-12.9936172828509
-0.04,-0.1,-13.0244328290922
-0.03,-0.1,-13.0557423746594
-0.02,-0.1,-13.0875463452756
-0.01,-0.1,-13.1198451427599
0,-0.1,-13.1526391449488
0.01,-0.1,-13.1859287056227
0.02,-0.1,-13.2197141544376
0.03,-0.1,-13.2539957968605
0.04,-0.1,-13.2887739141098
0.05,-0.1,-13.3240487631009
0.0600000000000001,-0.1,-13.3598205763953
0.0700000000000001,-0.1,-13.3960895621559
0.0800000000000001,-0.1,-13.4328559041061
0.0900000000000001,-0.1,-13.4701197614935
0.1,-0.1,-13.5078812690594
0.11,-0.1,-13.5461405370122
0.12,-0.1,-13.5848976510055
0.13,-0.1,-13.6241526721221
0.14,-0.1,-13.6639056368615
0.15,-0.1,-13.7041565571332
0.16,-0.1,-13.744905420254
0.17,-0.1,-13.7861521889511
0.18,-0.1,-13.8278968013694
0.19,-0.1,-13.8701391710832
0.2,-0.1,-13.9128791871139
0.21,-0.1,-13.9561167139517
0.22,-0.1,-13.999851591582
0.23,-0.1,-14.0440836355169
0.24,-0.1,-14.0888126368318
0.25,-0.1,-14.1340383622059
0.26,-0.1,-14.1797605539682
0.27,-0.1,-14.2259789301482
0.28,-0.1,-14.2726931845304
0.29,-0.1,-14.3199029867147
0.3,-0.1,-14.3676079821808
0.31,-0.1,-14.4158077923574
0.32,-0.1,-14.4645020146955
0.33,-0.1,-14.5136902227475
0.34,-0.1,-14.5633719662493
0.35,-0.1,-14.6135467712082
0.36,-0.1,-14.6642141399944
0.37,-0.1,-14.7153735514375
0.38,-0.1,-14.7670244609272
0.39,-0.1,-14.819166300518
0.4,-0.1,-14.8717984790389
0.41,-0.1,-14.9249203822068
0.42,-0.1,-14.9785313727445
0.43,-0.1,-15.0326307905026
0.44,-0.1,-15.0872179525854
0.45,-0.1,-15.1422921534816
0.46,-0.1,-15.1978526651983
0.47,-0.1,-15.2538987373989
0.48,-0.1,-15.3104295975457
0.49,-0.1,-15.3674444510457
0.5,-0.1,-15.4249424814002
0.51,-0.1,-15.4829228503585
0.52,-0.1,-15.5413846980753
0.53,-0.1,-15.600327143271
0.54,-0.1,-15.6597492833966
0.55,-0.1,-15.7196501948013
0.56,-0.1,-15.780028932904
0.57,-0.1,-15.8408845323677
0.58,-0.1,-15.902216007278
0.59,-0.1,-15.9640223513236
0.6,-0.1,-16.0263025379814
0.61,-0.1,-16.0890555207035
0.62,-0.1,-16.1522802331078
0.63,-0.1,-16.2159755891718
0.64,-0.1,-16.2801404834281
0.65,-0.1,-16.3447737911646
0.66,-0.1,-16.4098743686255
0.67,-0.1,-16.4754410532163
0.68,-0.1,-16.5414726637107
0.69,-0.1,-16.6079680004605
0.7,-0.1,-16.6749258456074
0.71,-0.1,-16.7423449632975
0.72,-0.1,-16.8102240998979
0.73,-0.1,-16.8785619842161
0.74,-0.1,-16.9473573277204
0.75,-0.1,-17.0166088247634
0.76,-0.1,-17.0863151528069
0.77,-0.1,-17.156474972649
0.78,-0.1,-17.2270869286529
0.79,-0.1,-17.2981496489772
0.8,-0.1,-17.3696617458084
0.81,-0.1,-17.4416218155944
0.82,-0.1,-17.5140284392801
0.83,-0.1,-17.5868801825437
0.84,-0.1,-17.6601755960354
0.85,-0.1,-17.733913215616
0.86,-0.1,-17.8080915625978
0.87,-0.1,-17.8827091439865
0.88,-0.1,-17.9577644527235
0.89,-0.1,-18.0332559679297
0.9,-0.1,-18.1091821551502
0.91,-0.1,-18.1855414665993
0.92,-0.1,-18.262332341407
0.93,-0.1,-18.3395532058658
0.94,-0.1,-18.4172024736774
0.95,-0.1,-18.4952785462016
0.96,-0.1,-18.5737798127034
0.97,-0.1,-18.652704650603
0.98,-0.1,-18.7320514257236
0.99,-0.1,-18.8118184925412
1,-0.1,-18.892004194434
-1,-0.09,-12.1825570317104
-0.99,-0.09,-12.1718474816971
-0.98,-0.09,-12.1615093913547
-0.97,-0.09,-12.1515446259745
-0.96,-0.09,-12.1419550462281
-0.95,-0.09,-12.1327425079364
-0.94,-0.09,-12.1239088618368
-0.93,-0.09,-12.1154559533496
-0.92,-0.09,-12.1073856223427
-0.91,-0.09,-12.0996997028947
-0.9,-0.09,-12.0924000230576
-0.89,-0.09,-12.0854884046175
-0.88,-0.09,-12.0789666628547
-0.87,-0.09,-12.0728366063022
-0.86,-0.09,-12.0671000365037
-0.85,-0.09,-12.0617587477706
-0.84,-0.09,-12.0568145269371
-0.83,-0.09,-12.0522691531161
-0.82,-0.09,-12.0481243974528
-0.81,-0.09,-12.0443820228782
-0.8,-0.09,-12.041043783862
-0.79,-0.09,-12.0381114261648
-0.78,-0.09,-12.0355866865893
-0.77,-0.09,-12.0334712927316
-0.76,-0.09,-12.0317669627319
-0.75,-0.09,-12.0304754050242
-0.74,-0.09,-12.029598318087
-0.73,-0.09,-12.0291373901923
-0.72,-0.09,-12.0290942991553
-0.71,-0.09,-12.0294707120842
-0.7,-0.09,-12.0302682851288
-0.69,-0.09,-12.0314886632306
-0.68,-0.09,-12.0331334798716
-0.67,-0.09,-12.0352043568245
-0.66,-0.09,-12.0377029039026
-0.65,-0.09,-12.0406307187094
-0.64,-0.09,-12.0439893863901
-0.63,-0.09,-12.0477804793818
-0.62,-0.09,-12.0520055571657
-0.61,-0.09,-12.0566661660192
-0.6,-0.09,-12.0617638387685
-0.59,-0.09,-12.0673000945428
-0.58,-0.09,-12.0732764385283
-0.57,-0.09,-12.0796943617242
-0.56,-0.09,-12.0865553406984
-0.55,-0.09,-12.0938608373458
-0.54,-0.09,-12.1016122986464
-0.53,-0.09,-12.1098111564252
-0.52,-0.09,-12.1184588271139
-0.51,-0.09,-12.127556711513
-0.5,-0.09,-12.1371061945559
-0.49,-0.09,-12.1471086450746
-0.48,-0.09,-12.1575654155669
-0.47,-0.09,-12.1684778419654
-0.46,-0.09,-12.1798472434078
-0.45,-0.09,-12.1916749220101
-0.44,-0.09,-12.2039621626404
-0.43,-0.09,-12.2167102326958
-0.42,-0.09,-12.2299203818809
-0.41,-0.09,-12.2435938419887
-0.4,-0.09,-12.2577318266832
-0.39,-0.09,-12.2723355312852
-0.38,-0.09,-12.2874061325599
-0.37,-0.09,-12.3029447885069
-0.36,-0.09,-12.3189526381533
-0.35,-0.09,-12.3354308013488
-0.34,-0.09,-12.3523803785642
-0.33,-0.09,-12.3698024506919
-0.32,-0.09,-12.3876980788497
-0.31,-0.09,-12.4060683041879
-0.3,-0.09,-12.4249141476984
-0.29,-0.09,-12.4442366100278
-0.28,-0.09,-12.4640366712932
-0.27,-0.09,-12.4843152909014
-0.26,-0.09,-12.5050734073708
-0.25,-0.09,-12.526311938158
-0.24,-0.09,-12.5480317794862
-0.23,-0.09,-12.5702338061779
-0.22,-0.09,-12.5929188714915
-0.21,-0.09,-12.6160878069608
-0.2,-0.09,-12.6397414222382
-0.19,-0.09,-12.6638805049426
-0.18,-0.09,-12.6885058205095
-0.17,-0.09,-12.7136181120466
-0.16,-0.09,-12.7392181001919
-0.15,-0.09,-12.765306482977
-0.14,-0.09,-12.7918839356933
-0.13,-0.09,-12.8189511107632
-0.12,-0.09,-12.8465086376147
-0.11,-0.09,-12.8745571225609
-0.1,-0.09,-12.9030971486829
-0.09,-0.09,-12.9321292757175
-0.08,-0.09,-12.9616540399494
-0.07,-0.09,-12.9916719541072
-0.0599999999999999,-0.09,-13.0221835072641
-0.0499999999999999,-0.09,-13.053189164743
-0.04,-0.09,-13.0846893680263
-0.03,-0.09,-13.1166845346697
-0.02,-0.09,-13.1491750582211
-0.01,-0.09,-13.1821613081439
0,-0.09,-13.2156436297447
0.01,-0.09,-13.2496223441058
0.02,-0.09,-13.2840977480226
0.03,-0.09,-13.3190701139454
0.04,-0.09,-13.3545396899259
0.05,-0.09,-13.390506699569
0.0600000000000001,-0.09,-13.4269713419883
0.0700000000000001,-0.09,-13.4639337917676
0.0800000000000001,-0.09,-13.5013941989263
0.0900000000000001,-0.09,-13.5393526888901
0.1,-0.09,-13.5778093624663
0.11,-0.09,-13.616764295824
0.12,-0.09,-13.6562175404794
0.13,-0.09,-13.6961691232854
0.14,-0.09,-13.7366190464264
0.15,-0.09,-13.7775672874182
0.16,-0.09,-13.8190137991123
0.17,-0.09,-13.8609585097052
0.18,-0.09,-13.9034013227527
0.19,-0.09,-13.9463421171891
0.2,-0.09,-13.9897807473508
0.21,-0.09,-14.033717043005
0.22,-0.09,-14.0781508093836
0.23,-0.09,-14.1230818272214
0.24,-0.09,-14.1685098527989
0.25,-0.09,-14.2144346179907
0.26,-0.09,-14.2608558303179
0.27,-0.09,-14.3077731730054
0.28,-0.09,-14.3551863050441
0.29,-0.09,-14.4030948612578
0.3,-0.09,-14.4514984523744
0.31,-0.09,-14.5003966651019
0.32,-0.09,-14.5497890622093
0.33,-0.09,-14.5996751826117
0.34,-0.09,-14.6500545414596
0.35,-0.09,-14.7009266302339
0.36,-0.09,-14.7522909168436
0.37,-0.09,-14.8041468457298
